OrderItemID,OrderID,ProductID,Quantity,UnitPrice,LineTotal
OI000418_2,ORD000418,P0057,3,113.45,340.35
OI000419_1,ORD000419,P0088,3,149.11,447.33
OI000419_2,ORD000419,P0071,3,34.61,103.83
OI000419_3,ORD000419,P0023,4,149.87,599.48
OI000419_4,ORD000419,P0041,1,31.15,31.15
OI000420_1,ORD000420,P0042,1,31.1,31.1
OI000420_2,ORD000420,P0091,3,38.31,114.93
OI000420_3,ORD000420,P0021,4,131.47,525.88
OI000420_4,ORD000420,P0045,3,57.8,173.4
OI000421_1,ORD000421,P0070,4,69.32,277.28
OI000421_2,ORD000421,P0058,4,17.55,70.2
OI000421_3,ORD000421,P0053,3,129.22,387.66
OI000421_4,ORD000421,P0056,4,66.57,266.28
OI000422_1,ORD000422,P0050,3,79.22,237.66
OI000422_2,ORD000422,P0017,3,61.56,184.68
OI000422_3,ORD000422,P0030,4,34.08,136.32
OI000422_4,ORD000422,P0020,4,173.97,695.88
OI000423_1,ORD000423,P0013,1,71.44,71.44
OI000424_1,ORD000424,P0021,3,131.47,394.41
OI000424_2,ORD000424,P0056,1,66.57,66.57
OI000425_1,ORD000425,P0010,1,32.29,32.29
OI000425_2,ORD000425,P0007,3,71.49,214.47
OI000425_3,ORD000425,P0028,4,104.91,419.64
OI000425_4,ORD000425,P0040,1,27.38,27.38
OI000426_1,ORD000426,P0055,4,61.33,245.32
OI000426_2,ORD000426,P0057,1,113.45,113.45
OI000426_3,ORD000426,P0083,4,25.24,100.96
OI000426_4,ORD000426,P0045,1,57.8,57.8
OI000427_1,ORD000427,P0045,4,57.8,231.2
OI000428_1,ORD000428,P0049,4,188.99,755.96
OI000428_2,ORD000428,P0064,4,153.17,612.68
OI000428_3,ORD000428,P0020,2,173.97,347.94
OI000428_4,ORD000428,P0048,1,51.56,51.56
OI000429_1,ORD000429,P0075,3,127.46,382.38
OI000430_1,ORD000430,P0052,3,86.55,259.65
OI000431_1,ORD000431,P0066,2,174.67,349.34
OI000431_2,ORD000431,P0016,2,161.33,322.66
OI000431_3,ORD000431,P0070,4,69.32,277.28
OI000431_4,ORD000431,P0019,2,113.33,226.66
OI000432_1,ORD000432,P0018,1,150.9,150.9
OI000432_2,ORD000432,P0002,2,29.1,58.2
OI000432_3,ORD000432,P0046,3,92.22,276.66
OI000432_4,ORD000432,P0009,4,47.47,189.88
OI000433_1,ORD000433,P0076,3,113.02,339.06
OI000433_2,ORD000433,P0063,1,168.76,168.76
OI000434_1,ORD000434,P0064,3,153.17,459.51
OI000434_2,ORD000434,P0004,4,176.41,705.64
OI000434_3,ORD000434,P0096,1,69.19,69.19
OI000434_4,ORD000434,P0030,4,34.08,136.32
OI000435_1,ORD000435,P0003,1,60.72,60.72
OI000435_2,ORD000435,P0007,1,71.49,71.49
OI000435_3,ORD000435,P0066,3,174.67,524.01
OI000436_1,ORD000436,P0075,2,127.46,254.92
OI000436_2,ORD000436,P0001,2,144.87,289.74
OI000437_1,ORD000437,P0020,1,173.97,173.97
OI000437_2,ORD000437,P0021,1,131.47,131.47
OI000437_3,ORD000437,P0071,4,34.61,138.44
OI000437_4,ORD000437,P0099,2,138.6,277.2
OI000438_1,ORD000438,P0040,1,27.38,27.38
OI000438_2,ORD000438,P0067,3,7.73,23.19
OI000439_1,ORD000439,P0100,1,54.24,54.24
OI000439_2,ORD000439,P0069,2,106.21,212.42
OI000439_3,ORD000439,P0091,3,38.31,114.93
OI000440_1,ORD000440,P0034,4,118.58,474.32
OI000440_2,ORD000440,P0086,1,31.04,31.04
OI000440_3,ORD000440,P0081,2,59.0,118.0
OI000440_4,ORD000440,P0074,3,97.13,291.39
OI000441_1,ORD000441,P0019,3,113.33,339.99
OI000441_2,ORD000441,P0081,1,59.0,59.0
OI000442_1,ORD000442,P0087,3,83.61,250.83
OI000442_2,ORD000442,P0077,4,90.68,362.72
OI000442_3,ORD000442,P0063,2,168.76,337.52
OI000443_1,ORD000443,P0089,2,32.38,64.76
OI000444_1,ORD000444,P0017,1,61.56,61.56
OI000445_1,ORD000445,P0082,4,44.76,179.04
OI000446_1,ORD000446,P0094,2,188.21,376.42
OI000446_2,ORD000446,P0037,3,102.41,307.23
OI000446_3,ORD000446,P0056,1,66.57,66.57
OI000446_4,ORD000446,P0012,3,117.8,353.4
OI000447_1,ORD000447,P0099,4,138.6,554.4
OI000448_1,ORD000448,P0023,4,149.87,599.48
OI000448_2,ORD000448,P0040,1,27.38,27.38
OI000448_3,ORD000448,P0076,4,113.02,452.08
OI000448_4,ORD000448,P0092,2,133.23,266.46
OI000449_1,ORD000449,P0010,1,32.29,32.29
OI000449_2,ORD000449,P0070,3,69.32,207.96
OI000449_3,ORD000449,P0029,3,152.06,456.18
OI000450_1,ORD000450,P0075,2,127.46,254.92
OI000450_2,ORD000450,P0068,3,99.69,299.07
OI000451_1,ORD000451,P0058,2,17.55,35.1
OI000451_2,ORD000451,P0093,4,30.0,120.0
OI000451_3,ORD000451,P0063,2,168.76,337.52
OI000452_1,ORD000452,P0008,4,36.13,144.52
OI000452_2,ORD000452,P0022,1,70.65,70.65
OI000452_3,ORD000452,P0018,1,150.9,150.9
OI000453_1,ORD000453,P0091,3,38.31,114.93
OI000454_1,ORD000454,P0046,1,92.22,92.22
OI000454_2,ORD000454,P0032,3,96.44,289.32
OI000454_3,ORD000454,P0096,3,69.19,207.57
OI000455_1,ORD000455,P0032,4,96.44,385.76
OI000455_2,ORD000455,P0058,4,17.55,70.2
OI000455_3,ORD000455,P0062,3,112.08,336.24
OI000455_4,ORD000455,P0089,2,32.38,64.76
OI000456_1,ORD000456,P0059,1,37.27,37.27
OI000456_2,ORD000456,P0096,4,69.19,276.76
OI000456_3,ORD000456,P0081,4,59.0,236.0
OI000456_4,ORD000456,P0006,2,138.79,277.58
OI000457_1,ORD000457,P0057,1,113.45,113.45
OI000458_1,ORD000458,P0051,3,111.2,333.6
OI000459_1,ORD000459,P0099,1,138.6,138.6
OI000459_2,ORD000459,P0100,4,54.24,216.96
OI000459_3,ORD000459,P0010,4,32.29,129.16
OI000459_4,ORD000459,P0079,1,139.87,139.87
OI000460_1,ORD000460,P0037,3,102.41,307.23
OI000460_2,ORD000460,P0099,4,138.6,554.4
OI000461_1,ORD000461,P0003,4,60.72,242.88
OI000461_2,ORD000461,P0030,3,34.08,102.24
OI000461_3,ORD000461,P0088,1,149.11,149.11
OI000461_4,ORD000461,P0005,4,112.77,451.08
OI000462_1,ORD000462,P0029,1,152.06,152.06
OI000462_2,ORD000462,P0076,1,113.02,113.02
OI000462_3,ORD000462,P0044,2,136.57,273.14
OI000462_4,ORD000462,P0071,2,34.61,69.22
OI000463_1,ORD000463,P0059,1,37.27,37.27
OI000463_2,ORD000463,P0043,1,68.42,68.42
OI000463_3,ORD000463,P0057,4,113.45,453.8
OI000464_1,ORD000464,P0064,4,153.17,612.68
OI000464_2,ORD000464,P0012,2,117.8,235.6
OI000464_3,ORD000464,P0060,3,72.63,217.89
OI000464_4,ORD000464,P0057,4,113.45,453.8
OI000465_1,ORD000465,P0050,4,79.22,316.88
OI000466_1,ORD000466,P0048,4,51.56,206.24
OI000466_2,ORD000466,P0039,2,142.99,285.98
OI000466_3,ORD000466,P0008,1,36.13,36.13
OI000466_4,ORD000466,P0011,2,19.61,39.22
OI000467_1,ORD000467,P0091,4,38.31,153.24
OI000467_2,ORD000467,P0056,2,66.57,133.14
OI000468_1,ORD000468,P0084,1,105.27,105.27
OI000468_2,ORD000468,P0062,1,112.08,112.08
OI000468_3,ORD000468,P0014,1,12.88,12.88
OI000469_1,ORD000469,P0003,3,60.72,182.16
OI000470_1,ORD000470,P0015,3,112.2,336.6
OI000470_2,ORD000470,P0093,2,30.0,60.0
OI000471_1,ORD000471,P0078,3,169.69,509.07
OI000471_2,ORD000471,P0056,2,66.57,133.14
OI000471_3,ORD000471,P0010,4,32.29,129.16
OI000472_1,ORD000472,P0052,4,86.55,346.2
OI000473_1,ORD000473,P0037,2,102.41,204.82
OI000473_2,ORD000473,P0053,1,129.22,129.22
OI000473_3,ORD000473,P0094,4,188.21,752.84
OI000474_1,ORD000474,P0045,2,57.8,115.6
OI000474_2,ORD000474,P0058,1,17.55,17.55
OI000474_3,ORD000474,P0062,4,112.08,448.32
OI000474_4,ORD000474,P0001,3,144.87,434.61
OI000475_1,ORD000475,P0057,4,113.45,453.8
OI000475_2,ORD000475,P0009,1,47.47,47.47
OI000476_1,ORD000476,P0069,2,106.21,212.42
OI000476_2,ORD000476,P0078,2,169.69,339.38
OI000476_3,ORD000476,P0030,1,34.08,34.08
OI000476_4,ORD000476,P0023,3,149.87,449.61
OI000477_1,ORD000477,P0086,3,31.04,93.12
OI000478_1,ORD000478,P0082,3,44.76,134.28
OI000479_1,ORD000479,P0058,3,17.55,52.65
OI000480_1,ORD000480,P0048,3,51.56,154.68
OI000481_1,ORD000481,P0035,3,97.37,292.11
OI000481_2,ORD000481,P0100,1,54.24,54.24
OI000481_3,ORD000481,P0021,3,131.47,394.41
OI000482_1,ORD000482,P0074,3,97.13,291.39
OI000483_1,ORD000483,P0097,4,156.58,626.32
OI000483_2,ORD000483,P0064,4,153.17,612.68
OI000484_1,ORD000484,P0090,4,155.64,622.56
OI000484_2,ORD000484,P0085,2,78.24,156.48
OI000484_3,ORD000484,P0086,4,31.04,124.16
OI000485_1,ORD000485,P0028,3,104.91,314.73
OI000485_2,ORD000485,P0001,2,144.87,289.74
OI000485_3,ORD000485,P0044,1,136.57,136.57
OI000485_4,ORD000485,P0034,3,118.58,355.74
OI000486_1,ORD000486,P0096,4,69.19,276.76
OI000486_2,ORD000486,P0036,2,21.34,42.68
OI000486_3,ORD000486,P0030,1,34.08,34.08
OI000486_4,ORD000486,P0058,4,17.55,70.2
OI000487_1,ORD000487,P0093,1,30.0,30.0
OI000487_2,ORD000487,P0036,1,21.34,21.34
OI000487_3,ORD000487,P0007,4,71.49,285.96
OI000487_4,ORD000487,P0062,4,112.08,448.32
OI000488_1,ORD000488,P0078,3,169.69,509.07
OI000488_2,ORD000488,P0021,4,131.47,525.88
OI000488_3,ORD000488,P0074,4,97.13,388.52
OI000489_1,ORD000489,P0032,1,96.44,96.44
OI000489_2,ORD000489,P0038,2,17.33,34.66
OI000489_3,ORD000489,P0085,3,78.24,234.72
OI000490_1,ORD000490,P0027,4,133.01,532.04
OI000490_2,ORD000490,P0067,4,7.73,30.92
OI000491_1,ORD000491,P0084,3,105.27,315.81
OI000491_2,ORD000491,P0016,4,161.33,645.32
OI000491_3,ORD000491,P0032,2,96.44,192.88
OI000491_4,ORD000491,P0087,4,83.61,334.44
OI000492_1,ORD000492,P0059,1,37.27,37.27
OI000492_2,ORD000492,P0081,4,59.0,236.0
OI000492_3,ORD000492,P0072,2,24.01,48.02
OI000492_4,ORD000492,P0097,3,156.58,469.74
OI000493_1,ORD000493,P0036,4,21.34,85.36
OI000493_2,ORD000493,P0083,1,25.24,25.24
OI000493_3,ORD000493,P0065,1,179.4,179.4
OI000494_1,ORD000494,P0050,4,79.22,316.88
OI000494_2,ORD000494,P0086,1,31.04,31.04
OI000494_3,ORD000494,P0012,1,117.8,117.8
OI000495_1,ORD000495,P0032,4,96.44,385.76
OI000496_1,ORD000496,P0006,2,138.79,277.58
OI000496_2,ORD000496,P0089,3,32.38,97.14
OI000496_3,ORD000496,P0010,3,32.29,96.87
OI000497_1,ORD000497,P0054,4,94.23,376.92
OI000497_2,ORD000497,P0014,3,12.88,38.64
OI000497_3,ORD000497,P0004,1,176.41,176.41
OI000497_4,ORD000497,P0010,2,32.29,64.58
OI000498_1,ORD000498,P0082,1,44.76,44.76
OI000499_1,ORD000499,P0050,1,79.22,79.22
OI000499_2,ORD000499,P0085,4,78.24,312.96
OI000499_3,ORD000499,P0028,4,104.91,419.64
OI000500_1,ORD000500,P0061,4,22.39,89.56
OI000500_2,ORD000500,P0062,4,112.08,448.32
OI000500_3,ORD000500,P0090,2,155.64,311.28
OI000500_4,ORD000500,P0012,4,117.8,471.2
OI000501_1,ORD000501,P0033,2,81.28,162.56
OI000501_2,ORD000501,P0039,1,142.99,142.99
OI000502_1,ORD000502,P0040,2,27.38,54.76
OI000502_2,ORD000502,P0071,1,34.61,34.61
OI000503_1,ORD000503,P0099,4,138.6,554.4
OI000503_2,ORD000503,P0025,2,111.24,222.48
OI000503_3,ORD000503,P0032,1,96.44,96.44
OI000503_4,ORD000503,P0096,2,69.19,138.38
OI000504_1,ORD000504,P0005,3,112.77,338.31
OI000505_1,ORD000505,P0027,4,133.01,532.04
OI000505_2,ORD000505,P0069,3,106.21,318.63
OI000505_3,ORD000505,P0056,4,66.57,266.28
OI000505_4,ORD000505,P0050,3,79.22,237.66
OI000506_1,ORD000506,P0017,2,61.56,123.12
OI000506_2,ORD000506,P0099,1,138.6,138.6
OI000506_3,ORD000506,P0058,3,17.55,52.65
OI000506_4,ORD000506,P0008,2,36.13,72.26
OI000507_1,ORD000507,P0054,4,94.23,376.92
OI000507_2,ORD000507,P0090,1,155.64,155.64
OI000507_3,ORD000507,P0091,3,38.31,114.93
OI000507_4,ORD000507,P0064,1,153.17,153.17
OI000508_1,ORD000508,P0081,3,59.0,177.0
OI000508_2,ORD000508,P0089,3,32.38,97.14
OI000509_1,ORD000509,P0056,2,66.57,133.14
OI000509_2,ORD000509,P0025,3,111.24,333.72
OI000510_1,ORD000510,P0072,1,24.01,24.01
OI000510_2,ORD000510,P0028,1,104.91,104.91
OI000510_3,ORD000510,P0056,4,66.57,266.28
OI000511_1,ORD000511,P0054,1,94.23,94.23
OI000511_2,ORD000511,P0094,2,188.21,376.42
OI000511_3,ORD000511,P0093,4,30.0,120.0
OI000512_1,ORD000512,P0014,4,12.88,51.52
OI000512_2,ORD000512,P0079,1,139.87,139.87
OI000512_3,ORD000512,P0060,1,72.63,72.63
OI000513_1,ORD000513,P0064,4,153.17,612.68
OI000513_2,ORD000513,P0017,1,61.56,61.56
OI000514_1,ORD000514,P0071,4,34.61,138.44
OI000514_2,ORD000514,P0040,2,27.38,54.76
OI000514_3,ORD000514,P0012,4,117.8,471.2
OI000515_1,ORD000515,P0055,2,61.33,122.66
OI000516_1,ORD000516,P0021,1,131.47,131.47
OI000517_1,ORD000517,P0050,1,79.22,79.22
OI000517_2,ORD000517,P0064,2,153.17,306.34
OI000517_3,ORD000517,P0084,1,105.27,105.27
OI000518_1,ORD000518,P0015,1,112.2,112.2
OI000519_1,ORD000519,P0100,3,54.24,162.72
OI000520_1,ORD000520,P0044,4,136.57,546.28
OI000520_2,ORD000520,P0005,3,112.77,338.31
OI000521_1,ORD000521,P0034,3,118.58,355.74
OI000521_2,ORD000521,P0057,2,113.45,226.9
OI000522_1,ORD000522,P0009,2,47.47,94.94
OI000522_2,ORD000522,P0100,4,54.24,216.96
OI000522_3,ORD000522,P0004,3,176.41,529.23
OI000523_1,ORD000523,P0041,4,31.15,124.6
OI000523_2,ORD000523,P0066,3,174.67,524.01
OI000524_1,ORD000524,P0097,1,156.58,156.58
OI000524_2,ORD000524,P0072,4,24.01,96.04
OI000525_1,ORD000525,P0007,4,71.49,285.96
OI000525_2,ORD000525,P0099,1,138.6,138.6
OI000526_1,ORD000526,P0021,3,131.47,394.41
OI000527_1,ORD000527,P0073,1,184.72,184.72
OI000528_1,ORD000528,P0023,2,149.87,299.74
OI000528_2,ORD000528,P0002,1,29.1,29.1
OI000529_1,ORD000529,P0099,4,138.6,554.4
OI000529_2,ORD000529,P0036,2,21.34,42.68
OI000529_3,ORD000529,P0026,4,40.63,162.52
OI000530_1,ORD000530,P0051,1,111.2,111.2
OI000531_1,ORD000531,P0077,1,90.68,90.68
OI000532_1,ORD000532,P0073,3,184.72,554.16
OI000532_2,ORD000532,P0036,3,21.34,64.02
OI000532_3,ORD000532,P0049,4,188.99,755.96
OI000533_1,ORD000533,P0053,4,129.22,516.88
OI000533_2,ORD000533,P0019,2,113.33,226.66
OI000533_3,ORD000533,P0030,1,34.08,34.08
OI000534_1,ORD000534,P0027,3,133.01,399.03
OI000534_2,ORD000534,P0059,2,37.27,74.54
OI000535_1,ORD000535,P0096,1,69.19,69.19
OI000535_2,ORD000535,P0008,3,36.13,108.39
OI000536_1,ORD000536,P0027,2,133.01,266.02
OI000537_1,ORD000537,P0043,3,68.42,205.26
OI000537_2,ORD000537,P0040,3,27.38,82.14
OI000538_1,ORD000538,P0026,2,40.63,81.26
OI000538_2,ORD000538,P0085,2,78.24,156.48
OI000539_1,ORD000539,P0036,2,21.34,42.68
OI000539_2,ORD000539,P0078,3,169.69,509.07
OI000539_3,ORD000539,P0077,2,90.68,181.36
OI000539_4,ORD000539,P0089,1,32.38,32.38
OI000540_1,ORD000540,P0002,3,29.1,87.3
OI000541_1,ORD000541,P0085,1,78.24,78.24
OI000541_2,ORD000541,P0040,1,27.38,27.38
OI000541_3,ORD000541,P0075,1,127.46,127.46
OI000541_4,ORD000541,P0078,4,169.69,678.76
OI000542_1,ORD000542,P0050,3,79.22,237.66
OI000542_2,ORD000542,P0032,1,96.44,96.44
OI000542_3,ORD000542,P0067,2,7.73,15.46
OI000543_1,ORD000543,P0007,4,71.49,285.96
OI000544_1,ORD000544,P0026,2,40.63,81.26
OI000545_1,ORD000545,P0052,4,86.55,346.2
OI000545_2,ORD000545,P0053,2,129.22,258.44
OI000545_3,ORD000545,P0031,4,41.42,165.68
OI000546_1,ORD000546,P0040,3,27.38,82.14
OI000546_2,ORD000546,P0081,1,59.0,59.0
OI000546_3,ORD000546,P0078,2,169.69,339.38
OI000546_4,ORD000546,P0030,1,34.08,34.08
OI000547_1,ORD000547,P0046,2,92.22,184.44
OI000548_1,ORD000548,P0001,1,144.87,144.87
OI000548_2,ORD000548,P0046,4,92.22,368.88
OI000548_3,ORD000548,P0089,4,32.38,129.52
OI000549_1,ORD000549,P0029,2,152.06,304.12
OI000549_2,ORD000549,P0016,4,161.33,645.32
OI000549_3,ORD000549,P0099,4,138.6,554.4
OI000550_1,ORD000550,P0080,1,46.24,46.24
OI000551_1,ORD000551,P0062,2,112.08,224.16
OI000551_2,ORD000551,P0057,1,113.45,113.45
OI000551_3,ORD000551,P0043,4,68.42,273.68
OI000552_1,ORD000552,P0023,2,149.87,299.74
OI000552_2,ORD000552,P0075,4,127.46,509.84
OI000552_3,ORD000552,P0045,2,57.8,115.6
OI000552_4,ORD000552,P0007,4,71.49,285.96
OI000553_1,ORD000553,P0029,3,152.06,456.18
OI000553_2,ORD000553,P0036,4,21.34,85.36
OI000554_1,ORD000554,P0068,1,99.69,99.69
OI000554_2,ORD000554,P0090,3,155.64,466.92
OI000554_3,ORD000554,P0012,2,117.8,235.6
OI000554_4,ORD000554,P0011,2,19.61,39.22
OI000555_1,ORD000555,P0014,4,12.88,51.52
OI000555_2,ORD000555,P0033,3,81.28,243.84
OI000555_3,ORD000555,P0058,3,17.55,52.65
OI000555_4,ORD000555,P0052,3,86.55,259.65
OI000556_1,ORD000556,P0060,4,72.63,290.52
OI000556_2,ORD000556,P0051,4,111.2,444.8
OI000556_3,ORD000556,P0019,3,113.33,339.99
OI000556_4,ORD000556,P0071,1,34.61,34.61
OI000557_1,ORD000557,P0004,3,176.41,529.23
OI000557_2,ORD000557,P0019,4,113.33,453.32
OI000558_1,ORD000558,P0098,2,133.13,266.26
OI000558_2,ORD000558,P0008,3,36.13,108.39
OI000559_1,ORD000559,P0080,4,46.24,184.96
OI000559_2,ORD000559,P0051,4,111.2,444.8
OI000559_3,ORD000559,P0060,4,72.63,290.52
OI000559_4,ORD000559,P0087,1,83.61,83.61
OI000560_1,ORD000560,P0004,3,176.41,529.23
OI000561_1,ORD000561,P0061,3,22.39,67.17
OI000561_2,ORD000561,P0023,4,149.87,599.48
OI000561_3,ORD000561,P0038,3,17.33,51.99
OI000561_4,ORD000561,P0073,1,184.72,184.72
OI000562_1,ORD000562,P0011,3,19.61,58.83
OI000562_2,ORD000562,P0004,1,176.41,176.41
OI000562_3,ORD000562,P0065,4,179.4,717.6
OI000563_1,ORD000563,P0090,4,155.64,622.56
OI000563_2,ORD000563,P0087,4,83.61,334.44
OI000564_1,ORD000564,P0011,2,19.61,39.22
OI000565_1,ORD000565,P0064,4,153.17,612.68
OI000565_2,ORD000565,P0048,2,51.56,103.12
OI000565_3,ORD000565,P0030,2,34.08,68.16
OI000566_1,ORD000566,P0084,1,105.27,105.27
OI000566_2,ORD000566,P0004,2,176.41,352.82
OI000566_3,ORD000566,P0057,3,113.45,340.35
OI000566_4,ORD000566,P0067,3,7.73,23.19
OI000567_1,ORD000567,P0006,2,138.79,277.58
OI000567_2,ORD000567,P0030,3,34.08,102.24
OI000568_1,ORD000568,P0036,4,21.34,85.36
OI000568_2,ORD000568,P0010,1,32.29,32.29
OI000569_1,ORD000569,P0057,2,113.45,226.9
OI000570_1,ORD000570,P0018,3,150.9,452.7
OI000570_2,ORD000570,P0040,4,27.38,109.52
OI000570_3,ORD000570,P0034,4,118.58,474.32
OI000570_4,ORD000570,P0081,1,59.0,59.0
OI000571_1,ORD000571,P0009,4,47.47,189.88
OI000571_2,ORD000571,P0030,1,34.08,34.08
OI000572_1,ORD000572,P0084,4,105.27,421.08
OI000572_2,ORD000572,P0099,3,138.6,415.8
OI000572_3,ORD000572,P0069,2,106.21,212.42
OI000573_1,ORD000573,P0010,4,32.29,129.16
OI000574_1,ORD000574,P0014,3,12.88,38.64
OI000574_2,ORD000574,P0100,3,54.24,162.72
OI000575_1,ORD000575,P0080,3,46.24,138.72
OI000575_2,ORD000575,P0043,3,68.42,205.26
OI000575_3,ORD000575,P0012,4,117.8,471.2
OI000576_1,ORD000576,P0080,2,46.24,92.48
OI000576_2,ORD000576,P0018,3,150.9,452.7
OI000577_1,ORD000577,P0053,4,129.22,516.88
OI000577_2,ORD000577,P0072,2,24.01,48.02
OI000577_3,ORD000577,P0098,2,133.13,266.26
OI000578_1,ORD000578,P0071,2,34.61,69.22
OI000578_2,ORD000578,P0045,4,57.8,231.2
OI000579_1,ORD000579,P0024,2,21.59,43.18
OI000580_1,ORD000580,P0037,2,102.41,204.82
OI000580_2,ORD000580,P0008,2,36.13,72.26
OI000580_3,ORD000580,P0060,4,72.63,290.52
OI000581_1,ORD000581,P0094,2,188.21,376.42
OI000581_2,ORD000581,P0031,1,41.42,41.42
OI000581_3,ORD000581,P0042,2,31.1,62.2
OI000581_4,ORD000581,P0014,1,12.88,12.88
OI000582_1,ORD000582,P0058,4,17.55,70.2
OI000583_1,ORD000583,P0001,1,144.87,144.87
OI000583_2,ORD000583,P0015,1,112.2,112.2
OI000584_1,ORD000584,P0004,4,176.41,705.64
OI000584_2,ORD000584,P0100,1,54.24,54.24
OI000585_1,ORD000585,P0017,1,61.56,61.56
OI000585_2,ORD000585,P0090,1,155.64,155.64
OI000585_3,ORD000585,P0007,1,71.49,71.49
OI000586_1,ORD000586,P0030,4,34.08,136.32
OI000587_1,ORD000587,P0042,3,31.1,93.3
OI000587_2,ORD000587,P0033,2,81.28,162.56
OI000587_3,ORD000587,P0058,2,17.55,35.1
OI000588_1,ORD000588,P0009,1,47.47,47.47
OI000588_2,ORD000588,P0017,3,61.56,184.68
OI000588_3,ORD000588,P0015,2,112.2,224.4
OI000588_4,ORD000588,P0023,2,149.87,299.74
OI000589_1,ORD000589,P0085,2,78.24,156.48
OI000590_1,ORD000590,P0067,4,7.73,30.92
OI000590_2,ORD000590,P0089,1,32.38,32.38
OI000590_3,ORD000590,P0088,2,149.11,298.22
OI000590_4,ORD000590,P0048,3,51.56,154.68
OI000591_1,ORD000591,P0026,1,40.63,40.63
OI000592_1,ORD000592,P0080,3,46.24,138.72
OI000592_2,ORD000592,P0032,2,96.44,192.88
OI000593_1,ORD000593,P0076,3,113.02,339.06
OI000593_2,ORD000593,P0064,3,153.17,459.51
OI000594_1,ORD000594,P0014,3,12.88,38.64
OI000594_2,ORD000594,P0092,3,133.23,399.69
OI000594_3,ORD000594,P0043,1,68.42,68.42
OI000594_4,ORD000594,P0020,1,173.97,173.97
OI000595_1,ORD000595,P0067,3,7.73,23.19
OI000595_2,ORD000595,P0031,4,41.42,165.68
OI000596_1,ORD000596,P0066,4,174.67,698.68
OI000597_1,ORD000597,P0062,4,112.08,448.32
OI000598_1,ORD000598,P0049,1,188.99,188.99
OI000598_2,ORD000598,P0019,2,113.33,226.66
OI000599_1,ORD000599,P0085,3,78.24,234.72
OI000600_1,ORD000600,P0096,1,69.19,69.19
OI000600_2,ORD000600,P0036,2,21.34,42.68
OI000600_3,ORD000600,P0065,4,179.4,717.6
OI000600_4,ORD000600,P0053,2,129.22,258.44
OI000601_1,ORD000601,P0068,2,99.69,199.38
OI000601_2,ORD000601,P0046,2,92.22,184.44
OI000602_1,ORD000602,P0002,2,29.1,58.2
OI000603_1,ORD000603,P0082,4,44.76,179.04
OI000603_2,ORD000603,P0067,4,7.73,30.92
OI000603_3,ORD000603,P0045,2,57.8,115.6
OI000603_4,ORD000603,P0021,1,131.47,131.47
OI000604_1,ORD000604,P0060,2,72.63,145.26
OI000604_2,ORD000604,P0064,1,153.17,153.17
OI000605_1,ORD000605,P0099,3,138.6,415.8
OI000605_2,ORD000605,P0039,1,142.99,142.99
OI000606_1,ORD000606,P0073,1,184.72,184.72
OI000607_1,ORD000607,P0096,3,69.19,207.57
OI000607_2,ORD000607,P0021,2,131.47,262.94
OI000607_3,ORD000607,P0043,2,68.42,136.84
OI000608_1,ORD000608,P0061,3,22.39,67.17
OI000609_1,ORD000609,P0062,2,112.08,224.16
OI000609_2,ORD000609,P0042,1,31.1,31.1
OI000610_1,ORD000610,P0090,1,155.64,155.64
OI000610_2,ORD000610,P0038,2,17.33,34.66
OI000610_3,ORD000610,P0036,1,21.34,21.34
OI000611_1,ORD000611,P0023,4,149.87,599.48
OI000612_1,ORD000612,P0069,4,106.21,424.84
OI000612_2,ORD000612,P0019,1,113.33,113.33
OI000612_3,ORD000612,P0067,4,7.73,30.92
OI000613_1,ORD000613,P0025,4,111.24,444.96
OI000613_2,ORD000613,P0068,2,99.69,199.38
OI000613_3,ORD000613,P0010,2,32.29,64.58
OI000614_1,ORD000614,P0062,4,112.08,448.32
OI000615_1,ORD000615,P0039,2,142.99,285.98
OI000615_2,ORD000615,P0070,2,69.32,138.64
OI000616_1,ORD000616,P0013,3,71.44,214.32
OI000616_2,ORD000616,P0020,3,173.97,521.91
OI000617_1,ORD000617,P0083,3,25.24,75.72
OI000618_1,ORD000618,P0009,2,47.47,94.94
OI000618_2,ORD000618,P0061,2,22.39,44.78
OI000619_1,ORD000619,P0099,4,138.6,554.4
OI000620_1,ORD000620,P0062,2,112.08,224.16
OI000620_2,ORD000620,P0061,2,22.39,44.78
OI000621_1,ORD000621,P0092,4,133.23,532.92
OI000621_2,ORD000621,P0073,1,184.72,184.72
OI000621_3,ORD000621,P0077,1,90.68,90.68
OI000622_1,ORD000622,P0003,1,60.72,60.72
OI000622_2,ORD000622,P0022,2,70.65,141.3
OI000622_3,ORD000622,P0075,4,127.46,509.84
OI000622_4,ORD000622,P0072,1,24.01,24.01
OI000623_1,ORD000623,P0082,2,44.76,89.52
OI000623_2,ORD000623,P0023,2,149.87,299.74
OI000623_3,ORD000623,P0066,1,174.67,174.67
OI000623_4,ORD000623,P0075,3,127.46,382.38
OI000624_1,ORD000624,P0082,4,44.76,179.04
OI000624_2,ORD000624,P0096,1,69.19,69.19
OI000624_3,ORD000624,P0070,1,69.32,69.32
OI000625_1,ORD000625,P0095,1,41.13,41.13
OI000625_2,ORD000625,P0008,2,36.13,72.26
OI000626_1,ORD000626,P0075,4,127.46,509.84
OI000626_2,ORD000626,P0067,3,7.73,23.19
OI000627_1,ORD000627,P0067,4,7.73,30.92
OI000627_2,ORD000627,P0097,4,156.58,626.32
