OrderID,CustomerID,OrderDate,OrderStatus,SalesChannel,GrossAmount,DiscountAmount,NetAmount,Currency
ORD000554,CUST000372,2026-05-07 11:32:39,Shipped,Website,841.43,126.21,715.22,EUR
ORD000555,CUST000316,2026-05-09 17:36:35,Completed,Mobile App,607.66,60.77,546.89,EUR
ORD000556,CUST000101,2026-05-12 19:53:16,Completed,Website,1109.92,0.0,1109.92,EUR
ORD000557,CUST000086,2026-05-08 22:18:33,Completed,Mobile App,982.55,0.0,982.55,EUR
ORD000558,CUST000264,2026-05-12 16:59:30,Completed,Website,374.65,18.73,355.92,EUR
ORD000559,CUST000141,2026-05-01 04:30:50,Returned,Website,1003.89,150.58,853.31,EUR
ORD000560,CUST000462,2026-05-05 18:02:13,Shipped,Website,529.23,52.92,476.31,EUR
ORD000561,CUST000243,2026-05-05 03:30:55,Completed,Website,903.36,45.17,858.19,EUR
ORD000562,CUST000493,2026-05-24 08:37:45,Shipped,Mobile App,952.84,47.64,905.2,EUR
ORD000563,CUST000344,2026-05-07 08:18:08,Returned,Mobile App,957.0,143.55,813.45,EUR
ORD000564,CUST000400,2026-05-01 10:21:08,Shipped,Website,39.22,5.88,33.34,EUR
ORD000565,CUST000336,2026-05-18 21:01:50,Cancelled,Website,783.96,117.59,666.37,EUR
ORD000566,CUST000336,2026-05-16 23:34:16,Completed,Mobile App,821.63,123.24,698.39,EUR
ORD000567,CUST000372,2026-05-22 13:07:19,Shipped,Website,379.82,18.99,360.83,EUR
ORD000568,CUST000128,2026-05-11 14:51:57,Cancelled,Mobile App,117.65,11.77,105.88,EUR
ORD000569,CUST000055,2026-05-13 18:42:52,Cancelled,Mobile App,226.9,0.0,226.9,EUR
ORD000570,CUST000396,2026-05-02 11:40:36,Cancelled,Website,1095.54,164.33,931.21,EUR
ORD000571,CUST000047,2026-05-12 12:47:48,Returned,Website,223.96,33.59,190.37,EUR
ORD000572,CUST000489,2026-05-12 12:48:43,Completed,Mobile App,1049.3,0.0,1049.3,EUR
ORD000573,CUST000154,2026-05-12 19:15:13,Completed,Website,129.16,19.37,109.79,EUR
ORD000574,CUST000440,2026-05-03 02:25:03,Shipped,Mobile App,201.36,0.0,201.36,EUR
ORD000575,CUST000183,2026-05-03 09:25:19,Completed,Website,815.18,81.52,733.66,EUR
ORD000576,CUST000183,2026-05-01 09:26:23,Completed,Mobile App,545.18,0.0,545.18,EUR
ORD000577,CUST000144,2026-05-01 07:46:40,Completed,Mobile App,831.16,83.12,748.04,EUR
ORD000578,CUST000215,2026-05-16 09:47:38,Shipped,Website,300.42,30.04,270.38,EUR
ORD000579,CUST000361,2026-05-21 13:15:11,Cancelled,Website,43.18,2.16,41.02,EUR
ORD000580,CUST000238,2026-05-23 04:13:20,Completed,Mobile App,567.6,0.0,567.6,EUR
ORD000581,CUST000364,2026-05-08 16:42:00,Cancelled,Website,492.92,0.0,492.92,EUR
ORD000582,CUST000139,2026-05-15 10:00:14,Completed,Website,70.2,7.02,63.18,EUR
ORD000583,CUST000110,2026-05-01 23:16:58,Shipped,Mobile App,257.07,25.71,231.36,EUR
ORD000584,CUST000176,2026-05-06 01:35:30,Shipped,Website,759.88,0.0,759.88,EUR
ORD000585,CUST000382,2026-05-02 02:46:45,Completed,Website,288.69,0.0,288.69,EUR
ORD000586,CUST000220,2026-05-17 14:40:16,Returned,Website,136.32,13.63,122.69,EUR
ORD000587,CUST000455,2026-05-05 12:57:33,Shipped,Website,290.96,14.55,276.41,EUR
ORD000588,CUST000461,2026-05-15 17:24:01,Shipped,Mobile App,756.29,0.0,756.29,EUR
ORD000589,CUST000414,2026-05-17 14:06:16,Cancelled,Mobile App,156.48,23.47,133.01,EUR
ORD000590,CUST000253,2026-05-07 18:33:04,Completed,Mobile App,516.2,0.0,516.2,EUR
ORD000591,CUST000246,2026-05-23 15:08:40,Completed,Website,40.63,4.06,36.57,EUR
ORD000592,CUST000226,2026-05-01 09:37:55,Completed,Mobile App,331.6,16.58,315.02,EUR
ORD000593,CUST000282,2026-05-22 15:44:38,Completed,Mobile App,798.57,79.86,718.71,EUR
ORD000594,CUST000115,2026-05-20 12:10:58,Returned,Website,680.72,34.04,646.68,EUR
ORD000595,CUST000147,2026-05-10 21:32:51,Completed,Website,188.87,9.44,179.43,EUR
ORD000596,CUST000229,2026-05-18 13:01:55,Shipped,Website,698.68,104.8,593.88,EUR
ORD000597,CUST000203,2026-05-25 23:27:42,Completed,Website,448.32,0.0,448.32,EUR
ORD000598,CUST000409,2026-05-03 23:09:33,Completed,Mobile App,415.65,0.0,415.65,EUR
ORD000599,CUST000485,2026-05-19 23:34:26,Returned,Mobile App,234.72,35.21,199.51,EUR
ORD000600,CUST000468,2026-05-12 21:49:33,Completed,Website,1087.91,108.79,979.12,EUR
ORD000601,CUST000245,2026-05-17 06:08:54,Cancelled,Mobile App,383.82,38.38,345.44,EUR
ORD000602,CUST000424,2026-05-19 09:08:57,Cancelled,Website,58.2,0.0,58.2,EUR
ORD000603,CUST000146,2026-05-04 17:25:25,Completed,Website,457.03,0.0,457.03,EUR
ORD000604,CUST000241,2026-05-19 06:04:50,Returned,Mobile App,298.43,44.76,253.67,EUR
ORD000605,CUST000331,2026-05-11 22:02:33,Completed,Website,558.79,27.94,530.85,EUR
ORD000606,CUST000206,2026-05-01 17:33:48,Shipped,Mobile App,184.72,0.0,184.72,EUR
ORD000607,CUST000430,2026-05-21 10:19:10,Completed,Website,607.35,0.0,607.35,EUR
ORD000608,CUST000302,2026-05-03 19:21:56,Shipped,Website,67.17,0.0,67.17,EUR
ORD000609,CUST000358,2026-05-05 06:33:27,Completed,Website,255.26,0.0,255.26,EUR
ORD000610,CUST000084,2026-05-13 18:45:14,Cancelled,Mobile App,211.64,31.75,179.89,EUR
ORD000611,CUST000111,2026-05-06 00:29:13,Shipped,Website,599.48,89.92,509.56,EUR
ORD000612,CUST000218,2026-05-12 06:49:40,Cancelled,Website,569.09,0.0,569.09,EUR
ORD000613,CUST000052,2026-05-17 01:38:48,Completed,Website,708.92,70.89,638.03,EUR
ORD000614,CUST000462,2026-05-12 08:14:01,Cancelled,Mobile App,448.32,44.83,403.49,EUR
ORD000615,CUST000124,2026-05-19 15:33:14,Completed,Mobile App,424.62,42.46,382.16,EUR
ORD000616,CUST000407,2026-05-06 12:42:44,Returned,Mobile App,736.23,0.0,736.23,EUR
ORD000617,CUST000349,2026-05-07 11:15:21,Completed,Mobile App,75.72,7.57,68.15,EUR
ORD000618,CUST000114,2026-05-23 20:33:42,Completed,Website,139.72,20.96,118.76,EUR
ORD000619,CUST000310,2026-05-09 11:59:11,Cancelled,Website,554.4,0.0,554.4,EUR
ORD000620,CUST000433,2026-05-11 17:20:26,Cancelled,Mobile App,268.94,13.45,255.49,EUR
ORD000621,CUST000231,2026-05-11 01:39:50,Completed,Mobile App,808.32,80.83,727.49,EUR
ORD000622,CUST000117,2026-05-14 03:18:41,Completed,Mobile App,735.87,73.59,662.28,EUR
ORD000623,CUST000481,2026-05-17 22:57:56,Returned,Website,946.31,47.32,898.99,EUR
ORD000624,CUST000319,2026-05-08 02:59:32,Completed,Mobile App,317.55,47.63,269.92,EUR
ORD000625,CUST000087,2026-05-01 13:25:18,Cancelled,Website,113.39,11.34,102.05,EUR
ORD000626,CUST000178,2026-05-09 23:32:14,Completed,Mobile App,533.03,53.3,479.73,EUR
ORD000627,CUST000439,2026-05-08 19:14:38,Returned,Website,786.46,117.97,668.49,EUR
ORD000628,CUST000271,2026-05-03 21:33:21,Completed,Mobile App,778.71,38.94,739.77,EUR
ORD000629,CUST000092,2026-05-04 09:14:05,Returned,Website,895.71,89.57,806.14,EUR
ORD000630,CUST000447,2026-05-13 01:38:18,Returned,Mobile App,677.99,0.0,677.99,EUR
ORD000631,CUST000072,2026-05-20 22:36:38,Completed,Website,96.87,0.0,96.87,EUR
ORD000632,CUST000406,2026-05-02 06:04:24,Shipped,Website,253.24,25.32,227.92,EUR
ORD000633,CUST000121,2026-05-01 15:38:10,Completed,Website,94.94,0.0,94.94,EUR
ORD000634,CUST000208,2026-05-17 12:12:57,Returned,Website,2097.69,0.0,2097.69,EUR
ORD000635,CUST000288,2026-05-21 20:10:10,Completed,Mobile App,466.04,0.0,466.04,EUR
ORD000636,CUST000450,2026-05-15 04:38:20,Shipped,Mobile App,281.06,0.0,281.06,EUR
ORD000637,CUST000418,2026-05-06 19:25:01,Completed,Mobile App,769.46,0.0,769.46,EUR
ORD000638,CUST000326,2026-05-01 17:35:33,Cancelled,Mobile App,591.33,59.13,532.2,EUR
ORD000639,CUST000075,2026-05-12 19:20:32,Returned,Website,669.81,0.0,669.81,EUR
ORD000640,CUST000276,2026-05-03 10:22:25,Completed,Mobile App,99.69,0.0,99.69,EUR
ORD000641,CUST000138,2026-05-12 22:56:31,Cancelled,Website,326.68,32.67,294.01,EUR
ORD000642,CUST000156,2026-05-10 17:30:28,Completed,Website,616.7,92.5,524.2,EUR
ORD000643,CUST000452,2026-05-05 18:11:20,Returned,Website,301.8,30.18,271.62,EUR
ORD000644,CUST000034,2026-05-06 01:45:21,Cancelled,Website,761.91,38.1,723.81,EUR
ORD000645,CUST000460,2026-05-16 19:43:42,Completed,Website,317.34,0.0,317.34,EUR
ORD000646,CUST000415,2026-05-15 03:07:22,Returned,Mobile App,899.14,134.87,764.27,EUR
ORD000647,CUST000067,2026-05-18 15:10:27,Returned,Mobile App,966.54,48.33,918.21,EUR
ORD000648,CUST000109,2026-05-12 15:19:49,Shipped,Mobile App,38.64,0.0,38.64,EUR
ORD000649,CUST000265,2026-05-13 00:34:18,Cancelled,Mobile App,571.96,57.2,514.76,EUR
ORD000650,CUST000152,2026-05-20 12:45:59,Cancelled,Website,933.22,0.0,933.22,EUR
ORD000651,CUST000017,2026-05-09 09:11:29,Completed,Mobile App,159.22,0.0,159.22,EUR
ORD000652,CUST000326,2026-05-24 16:31:14,Cancelled,Mobile App,669.29,66.93,602.36,EUR
ORD000653,CUST000124,2026-05-14 11:54:53,Completed,Website,239.75,0.0,239.75,EUR
ORD000654,CUST000482,2026-05-12 01:36:21,Completed,Mobile App,626.32,0.0,626.32,EUR
ORD000655,CUST000408,2026-05-21 00:22:33,Completed,Mobile App,200.0,0.0,200.0,EUR
ORD000656,CUST000370,2026-05-12 09:14:17,Cancelled,Mobile App,184.96,18.5,166.46,EUR
ORD000657,CUST000178,2026-05-25 00:05:17,Completed,Mobile App,630.67,0.0,630.67,EUR
ORD000658,CUST000316,2026-05-24 06:44:58,Returned,Mobile App,702.02,70.2,631.82,EUR
ORD000659,CUST000350,2026-05-21 09:27:14,Cancelled,Mobile App,525.88,26.29,499.59,EUR
ORD000660,CUST000220,2026-05-15 04:05:43,Completed,Website,188.21,28.23,159.98,EUR
ORD000661,CUST000175,2026-05-25 23:00:47,Shipped,Mobile App,787.8,118.17,669.63,EUR
ORD000662,CUST000412,2026-05-25 09:54:07,Returned,Mobile App,548.96,82.34,466.62,EUR
ORD000663,CUST000337,2026-05-04 18:29:16,Cancelled,Website,860.65,0.0,860.65,EUR
ORD000664,CUST000365,2026-05-19 14:17:26,Completed,Website,298.23,0.0,298.23,EUR
ORD000665,CUST000269,2026-05-01 19:16:54,Completed,Mobile App,772.54,0.0,772.54,EUR
ORD000666,CUST000094,2026-05-16 15:26:57,Completed,Mobile App,791.45,118.72,672.73,EUR
ORD000667,CUST000122,2026-05-11 01:54:05,Completed,Mobile App,705.64,0.0,705.64,EUR
ORD000668,CUST000131,2026-05-21 12:31:17,Shipped,Website,936.38,46.82,889.56,EUR
ORD000669,CUST000398,2026-05-03 06:16:08,Returned,Website,165.68,0.0,165.68,EUR
ORD000670,CUST000054,2026-05-11 01:15:09,Completed,Website,666.39,0.0,666.39,EUR
ORD000671,CUST000436,2026-05-24 19:12:10,Completed,Website,793.87,119.08,674.79,EUR
ORD000672,CUST000178,2026-05-04 00:55:40,Completed,Mobile App,419.61,41.96,377.65,EUR
ORD000673,CUST000348,2026-05-17 01:10:52,Completed,Mobile App,772.29,0.0,772.29,EUR
ORD000674,CUST000402,2026-05-03 15:24:59,Cancelled,Website,211.95,0.0,211.95,EUR
ORD000675,CUST000083,2026-05-08 21:59:42,Completed,Mobile App,1379.32,137.93,1241.39,EUR
ORD000676,CUST000165,2026-05-23 21:43:09,Cancelled,Website,1766.13,88.31,1677.82,EUR
ORD000677,CUST000001,2026-05-17 21:35:39,Completed,Mobile App,754.87,0.0,754.87,EUR
ORD000678,CUST000302,2026-05-13 09:43:44,Completed,Website,1383.11,0.0,1383.11,EUR
ORD000679,CUST000184,2026-05-25 23:40:18,Completed,Mobile App,167.22,16.72,150.5,EUR
ORD000680,CUST000437,2026-05-02 21:37:54,Completed,Website,403.41,0.0,403.41,EUR
ORD000681,CUST000073,2026-05-22 14:12:41,Shipped,Website,955.13,143.27,811.86,EUR
ORD000682,CUST000325,2026-05-14 15:09:27,Returned,Mobile App,500.9,0.0,500.9,EUR
ORD000683,CUST000481,2026-05-03 04:23:45,Returned,Website,92.48,0.0,92.48,EUR
ORD000684,CUST000004,2026-05-23 12:03:47,Shipped,Mobile App,243.51,24.35,219.16,EUR
ORD000685,CUST000090,2026-05-23 18:17:06,Completed,Website,592.03,59.2,532.83,EUR
ORD000686,CUST000408,2026-05-16 22:23:31,Cancelled,Mobile App,159.22,23.88,135.34,EUR
ORD000687,CUST000301,2026-05-02 21:13:15,Completed,Mobile App,454.74,0.0,454.74,EUR
ORD000688,CUST000331,2026-05-16 12:28:55,Shipped,Mobile App,937.32,140.6,796.72,EUR
ORD000689,CUST000416,2026-05-06 16:59:01,Completed,Mobile App,952.18,47.61,904.57,EUR
ORD000690,CUST000441,2026-05-13 18:19:31,Completed,Website,575.34,86.3,489.04,EUR
ORD000691,CUST000212,2026-05-23 03:46:00,Completed,Mobile App,542.08,27.1,514.98,EUR
ORD000692,CUST000486,2026-05-25 17:13:45,Completed,Website,112.77,16.92,95.85,EUR
ORD000693,CUST000458,2026-05-24 02:54:33,Completed,Website,301.8,15.09,286.71,EUR
ORD000694,CUST000186,2026-05-03 11:40:01,Returned,Mobile App,1406.86,140.69,1266.17,EUR
ORD000695,CUST000087,2026-05-23 19:02:17,Completed,Website,710.47,106.57,603.9,EUR
ORD000696,CUST000324,2026-05-08 06:56:25,Completed,Website,811.33,0.0,811.33,EUR
ORD000697,CUST000289,2026-05-11 00:08:57,Completed,Website,1273.99,191.1,1082.89,EUR
ORD000698,CUST000030,2026-05-22 11:18:17,Completed,Mobile App,1065.48,106.55,958.93,EUR
ORD000699,CUST000474,2026-05-02 08:43:43,Completed,Mobile App,505.99,0.0,505.99,EUR
ORD000700,CUST000230,2026-05-19 20:51:48,Completed,Website,100.96,0.0,100.96,EUR
ORD000701,CUST000362,2026-05-14 00:54:55,Cancelled,Mobile App,693.32,34.67,658.65,EUR
ORD000702,CUST000036,2026-05-15 09:04:01,Completed,Mobile App,79.22,7.92,71.3,EUR
ORD000703,CUST000197,2026-05-13 09:31:36,Completed,Mobile App,149.08,22.36,126.72,EUR
ORD000704,CUST000155,2026-05-13 00:46:16,Cancelled,Mobile App,534.44,53.44,481.0,EUR
ORD000705,CUST000080,2026-05-09 20:11:53,Completed,Mobile App,622.56,31.13,591.43,EUR
ORD000706,CUST000310,2026-05-06 15:03:42,Completed,Website,391.02,19.55,371.47,EUR
ORD000707,CUST000119,2026-05-16 04:49:31,Shipped,Mobile App,398.76,0.0,398.76,EUR
ORD000708,CUST000378,2026-05-19 06:16:04,Completed,Website,454.45,0.0,454.45,EUR
ORD000709,CUST000205,2026-05-19 01:17:04,Completed,Mobile App,1171.05,0.0,1171.05,EUR
ORD000710,CUST000470,2026-05-01 12:55:09,Returned,Mobile App,529.4,79.41,449.99,EUR
ORD000711,CUST000218,2026-05-08 19:43:05,Completed,Mobile App,82.26,12.34,69.92,EUR
ORD000712,CUST000495,2026-05-08 03:24:58,Completed,Mobile App,521.1,0.0,521.1,EUR
ORD000713,CUST000253,2026-05-01 23:54:02,Shipped,Website,149.11,0.0,149.11,EUR
ORD000714,CUST000020,2026-05-14 18:48:15,Returned,Website,44.76,4.48,40.28,EUR
ORD000715,CUST000173,2026-05-03 01:45:04,Completed,Mobile App,409.72,61.46,348.26,EUR
ORD000716,CUST000135,2026-05-17 11:42:39,Cancelled,Website,892.09,133.81,758.28,EUR
ORD000717,CUST000214,2026-05-16 05:50:30,Completed,Website,277.28,41.59,235.69,EUR
ORD000718,CUST000352,2026-05-12 00:20:58,Cancelled,Mobile App,409.9,0.0,409.9,EUR
ORD000719,CUST000459,2026-05-16 10:25:55,Shipped,Mobile App,832.58,124.89,707.69,EUR
ORD000720,CUST000428,2026-05-23 21:28:00,Cancelled,Mobile App,164.52,0.0,164.52,EUR
ORD000721,CUST000229,2026-05-02 12:24:39,Returned,Website,238.96,35.84,203.12,EUR
ORD000722,CUST000322,2026-05-08 08:44:06,Cancelled,Mobile App,82.14,4.11,78.03,EUR
ORD000723,CUST000351,2026-05-16 16:46:50,Shipped,Mobile App,149.87,7.49,142.38,EUR
ORD000724,CUST000396,2026-05-17 03:28:49,Returned,Mobile App,695.04,104.26,590.78,EUR
ORD000725,CUST000011,2026-05-17 01:47:08,Completed,Mobile App,444.8,22.24,422.56,EUR
ORD000726,CUST000200,2026-05-01 06:18:06,Returned,Mobile App,445.8,22.29,423.51,EUR
ORD000727,CUST000331,2026-05-06 07:36:33,Shipped,Website,513.2,51.32,461.88,EUR
ORD000728,CUST000487,2026-05-21 00:09:01,Completed,Website,705.09,105.76,599.33,EUR
ORD000729,CUST000070,2026-05-06 20:31:00,Completed,Mobile App,760.29,114.04,646.25,EUR
ORD000730,CUST000232,2026-05-12 08:51:06,Cancelled,Mobile App,54.24,0.0,54.24,EUR
ORD000731,CUST000219,2026-05-09 01:01:31,Cancelled,Website,661.04,0.0,661.04,EUR
ORD000732,CUST000274,2026-05-22 21:48:11,Shipped,Website,214.32,21.43,192.89,EUR
ORD000733,CUST000404,2026-05-07 18:24:08,Completed,Website,117.8,0.0,117.8,EUR
ORD000734,CUST000297,2026-05-02 23:56:03,Completed,Website,1063.68,0.0,1063.68,EUR
ORD000735,CUST000121,2026-05-24 16:24:53,Shipped,Website,223.13,0.0,223.13,EUR
ORD000736,CUST000401,2026-05-03 06:55:19,Completed,Mobile App,7.73,0.77,6.96,EUR
ORD000737,CUST000280,2026-05-03 17:16:03,Completed,Mobile App,277.2,0.0,277.2,EUR
ORD000738,CUST000358,2026-05-05 21:03:31,Cancelled,Website,1950.49,292.57,1657.92,EUR
ORD000739,CUST000277,2026-05-07 09:49:27,Completed,Mobile App,225.41,33.81,191.6,EUR
ORD000740,CUST000037,2026-05-12 22:18:50,Completed,Mobile App,884.37,88.44,795.93,EUR
ORD000741,CUST000177,2026-05-03 03:32:05,Shipped,Mobile App,231.84,23.18,208.66,EUR
ORD000742,CUST000443,2026-05-05 05:24:17,Returned,Website,196.61,19.66,176.95,EUR
ORD000743,CUST000465,2026-05-10 08:39:24,Returned,Website,465.49,69.82,395.67,EUR
ORD000744,CUST000272,2026-05-04 15:50:39,Cancelled,Website,187.82,0.0,187.82,EUR
ORD000745,CUST000164,2026-05-01 17:41:30,Completed,Website,123.39,0.0,123.39,EUR
ORD000746,CUST000172,2026-05-22 20:53:18,Cancelled,Website,566.97,0.0,566.97,EUR
ORD000747,CUST000187,2026-05-03 20:52:04,Shipped,Mobile App,886.29,0.0,886.29,EUR
ORD000748,CUST000404,2026-05-03 22:22:07,Completed,Website,306.34,15.32,291.02,EUR
ORD000749,CUST000457,2026-05-13 13:35:28,Completed,Website,717.4,35.87,681.53,EUR
ORD000750,CUST000391,2026-05-04 12:39:37,Returned,Website,923.24,92.32,830.92,EUR
ORD000751,CUST000194,2026-05-08 03:07:43,Completed,Website,651.74,97.76,553.98,EUR
ORD000752,CUST000337,2026-05-14 02:45:32,Cancelled,Website,239.16,23.92,215.24,EUR
ORD000753,CUST000047,2026-05-09 03:56:07,Cancelled,Mobile App,242.88,0.0,242.88,EUR
ORD000754,CUST000165,2026-05-22 19:28:33,Completed,Mobile App,870.75,43.54,827.21,EUR
ORD000755,CUST000175,2026-05-22 15:31:22,Completed,Mobile App,1335.02,0.0,1335.02,EUR
ORD000756,CUST000153,2026-05-12 08:51:10,Cancelled,Mobile App,891.84,0.0,891.84,EUR
ORD000757,CUST000045,2026-05-13 12:19:04,Completed,Website,1326.29,0.0,1326.29,EUR
ORD000758,CUST000297,2026-05-17 01:46:51,Completed,Mobile App,630.81,0.0,630.81,EUR
ORD000759,CUST000043,2026-05-20 02:13:50,Completed,Website,32.38,4.86,27.52,EUR
ORD000760,CUST000096,2026-05-10 01:17:43,Completed,Website,1271.76,0.0,1271.76,EUR
ORD000761,CUST000443,2026-05-23 10:12:42,Shipped,Mobile App,975.01,48.75,926.26,EUR
ORD000762,CUST000078,2026-05-03 14:07:38,Completed,Mobile App,439.34,43.93,395.41,EUR
ORD000763,CUST000114,2026-05-12 22:17:23,Completed,Website,96.73,9.67,87.06,EUR
ORD000764,CUST000252,2026-05-02 04:42:59,Shipped,Website,705.64,0.0,705.64,EUR
ORD000765,CUST000014,2026-05-22 08:17:47,Completed,Mobile App,1424.13,213.62,1210.51,EUR
ORD000766,CUST000068,2026-05-24 14:28:12,Completed,Website,700.73,0.0,700.73,EUR
ORD000767,CUST000212,2026-05-24 19:24:45,Completed,Mobile App,431.52,21.58,409.94,EUR
ORD000768,CUST000044,2026-05-15 08:22:46,Cancelled,Mobile App,302.39,0.0,302.39,EUR
ORD000769,CUST000293,2026-05-16 20:42:35,Shipped,Website,347.94,34.79,313.15,EUR
ORD000770,CUST000359,2026-05-06 00:48:52,Completed,Mobile App,427.24,21.36,405.88,EUR
ORD000771,CUST000018,2026-05-08 02:17:37,Completed,Website,910.55,45.53,865.02,EUR
ORD000772,CUST000436,2026-05-12 06:49:29,Shipped,Website,299.28,44.89,254.39,EUR
ORD000773,CUST000497,2026-05-23 02:42:26,Cancelled,Mobile App,344.68,17.23,327.45,EUR
ORD000774,CUST000124,2026-05-18 23:55:18,Completed,Website,752.1,112.81,639.29,EUR
ORD000775,CUST000181,2026-05-02 14:19:25,Completed,Mobile App,58.83,0.0,58.83,EUR
ORD000776,CUST000260,2026-05-11 12:19:13,Completed,Mobile App,268.8,0.0,268.8,EUR
ORD000777,CUST000039,2026-05-23 16:29:42,Cancelled,Mobile App,285.76,28.58,257.18,EUR
ORD000778,CUST000353,2026-05-17 06:50:03,Completed,Website,199.71,29.96,169.75,EUR
ORD000779,CUST000145,2026-05-07 04:10:48,Completed,Mobile App,1514.13,227.12,1287.01,EUR
ORD000780,CUST000172,2026-05-10 03:37:46,Shipped,Website,643.01,0.0,643.01,EUR
ORD000781,CUST000459,2026-05-20 23:13:31,Returned,Website,1085.09,162.76,922.33,EUR
ORD000782,CUST000269,2026-05-04 02:26:27,Completed,Website,1333.88,0.0,1333.88,EUR
ORD000783,CUST000347,2026-05-18 08:44:35,Completed,Website,113.45,0.0,113.45,EUR
ORD000784,CUST000249,2026-05-10 17:13:31,Completed,Mobile App,493.04,49.3,443.74,EUR
ORD000785,CUST000320,2026-05-03 09:07:19,Shipped,Website,615.74,0.0,615.74,EUR
ORD000786,CUST000295,2026-05-09 16:36:25,Shipped,Website,345.08,17.25,327.83,EUR
ORD000787,CUST000456,2026-05-11 08:58:37,Completed,Website,216.57,0.0,216.57,EUR
ORD000788,CUST000133,2026-05-10 14:51:33,Completed,Mobile App,811.43,0.0,811.43,EUR
ORD000789,CUST000073,2026-05-04 06:58:09,Completed,Mobile App,188.21,0.0,188.21,EUR
ORD000790,CUST000305,2026-05-08 19:25:42,Shipped,Website,669.6,100.44,569.16,EUR
ORD000791,CUST000118,2026-05-24 21:32:19,Completed,Mobile App,374.58,56.19,318.39,EUR
ORD000792,CUST000364,2026-05-13 00:30:12,Completed,Mobile App,591.57,0.0,591.57,EUR
ORD000793,CUST000311,2026-05-16 14:35:50,Returned,Mobile App,755.96,75.6,680.36,EUR
ORD000794,CUST000495,2026-05-08 13:13:48,Cancelled,Website,824.44,82.44,742.0,EUR
ORD000795,CUST000138,2026-05-17 12:49:35,Completed,Mobile App,596.44,29.82,566.62,EUR
ORD000796,CUST000447,2026-05-22 10:07:43,Completed,Mobile App,393.77,39.38,354.39,EUR
ORD000797,CUST000127,2026-05-06 18:33:42,Completed,Website,377.65,0.0,377.65,EUR
ORD000798,CUST000367,2026-05-05 23:46:23,Shipped,Website,156.48,23.47,133.01,EUR
ORD000799,CUST000397,2026-05-13 11:49:58,Shipped,Website,679.8,0.0,679.8,EUR
ORD000800,CUST000125,2026-05-15 16:15:29,Shipped,Website,324.81,32.48,292.33,EUR
ORD000801,CUST000342,2026-05-11 14:32:00,Completed,Website,612.9,30.64,582.26,EUR
ORD000802,CUST000414,2026-05-06 00:22:25,Shipped,Website,209.82,0.0,209.82,EUR
ORD000803,CUST000468,2026-05-16 16:29:36,Completed,Website,1014.91,50.75,964.16,EUR
ORD000804,CUST000378,2026-05-10 14:22:51,Cancelled,Website,466.61,23.33,443.28,EUR
ORD000805,CUST000129,2026-05-15 00:44:28,Completed,Website,546.28,0.0,546.28,EUR
ORD000806,CUST000370,2026-05-08 03:08:59,Completed,Mobile App,131.6,0.0,131.6,EUR
ORD000807,CUST000321,2026-05-12 14:13:44,Cancelled,Website,764.36,76.44,687.92,EUR
ORD000808,CUST000079,2026-05-17 13:46:08,Returned,Website,495.1,49.51,445.59,EUR
ORD000809,CUST000229,2026-05-20 08:59:57,Completed,Mobile App,350.75,0.0,350.75,EUR
ORD000810,CUST000354,2026-05-03 00:14:01,Completed,Mobile App,938.79,0.0,938.79,EUR
ORD000811,CUST000272,2026-05-09 09:12:03,Returned,Mobile App,184.68,27.7,156.98,EUR
ORD000812,CUST000191,2026-05-20 03:31:53,Shipped,Mobile App,822.34,123.35,698.99,EUR
ORD000813,CUST000239,2026-05-22 01:05:37,Cancelled,Mobile App,558.75,0.0,558.75,EUR
ORD000814,CUST000363,2026-05-19 07:50:46,Completed,Mobile App,421.08,63.16,357.92,EUR
ORD000815,CUST000265,2026-05-21 23:38:33,Completed,Website,1064.66,53.23,1011.43,EUR
ORD000816,CUST000227,2026-05-14 00:28:52,Returned,Mobile App,62.08,9.31,52.77,EUR
ORD000817,CUST000293,2026-05-11 11:41:26,Completed,Website,448.15,0.0,448.15,EUR
ORD000818,CUST000296,2026-05-22 09:56:21,Returned,Website,534.38,0.0,534.38,EUR
ORD000819,CUST000334,2026-05-10 23:29:49,Completed,Mobile App,1227.72,122.77,1104.95,EUR
ORD000820,CUST000431,2026-05-09 13:05:53,Completed,Mobile App,712.26,0.0,712.26,EUR
ORD000821,CUST000029,2026-05-18 12:30:55,Completed,Website,285.76,0.0,285.76,EUR
ORD000822,CUST000248,2026-05-08 02:42:59,Completed,Website,1060.9,53.05,1007.85,EUR
ORD000823,CUST000313,2026-05-25 12:57:29,Shipped,Mobile App,644.36,0.0,644.36,EUR
ORD000824,CUST000458,2026-05-03 20:04:00,Completed,Website,527.7,0.0,527.7,EUR
ORD000825,CUST000308,2026-05-15 03:40:05,Completed,Mobile App,1147.95,57.4,1090.55,EUR
ORD000826,CUST000225,2026-05-07 21:03:06,Cancelled,Mobile App,569.31,28.47,540.84,EUR
ORD000827,CUST000017,2026-05-22 00:50:25,Shipped,Mobile App,511.8,51.18,460.62,EUR
ORD000828,CUST000411,2026-05-01 02:22:43,Returned,Website,290.08,0.0,290.08,EUR
ORD000829,CUST000282,2026-05-01 12:58:44,Cancelled,Mobile App,505.3,25.27,480.03,EUR
ORD000830,CUST000313,2026-05-11 21:05:24,Completed,Website,59.0,8.85,50.15,EUR
